电影名称,评论人,评论时间,评论内容,location,有用
绝地逃亡 短评,芳华若梦,2016-11-14,就是喜欢成龙的作品,,0
绝地逃亡 短评,海涛,2016-11-14,想看看,,0
少年派的奇幻漂流 短评,yaleetsanda,2012-10-28,高中reading list 上最喜欢的一本书，等了四年，终于要出来了。,"Boston, United States",0
少年派的奇幻漂流 短评,丧气少女,2012-10-28,非常想看,"Düsseldorf, Germany",0
少年派的奇幻漂流 短评,混吃死宅密斯宋,2012-10-28,想看啊想看的要命……但是必须得等到一月份才上映……,,0
寒战 短评,Hoo木木木,2012-11-13,考完了就去看。。。,"Brisbane, Australia",0
寒战 短评,[已注销],2012-11-13,期待！,,0
少年派的奇幻漂流 短评,赛·德·先·生,2012-10-28,想抱着一起...,"Charlotte, United States",0
寒战 短评,tzwm,2012-11-13,看了個片段，貌似還行的樣子，有時間看看……,上海,0
寒战 短评,呆槑,2012-11-13,说是历年来香港最好的警匪枪战片！元芳，你怎么看？,,0
寒战 短评,Sagittarius,2012-11-13,快下架了...,北京,0
少年派的奇幻漂流 短评,十二樂墨,2012-10-28,啊···真那么好看？,湖南长沙,0
少年派的奇幻漂流 短评,[已注销],2012-10-28,等了好久的電影！雖然不及台灣的3D效果好！但是我還是要去萬達看！,,0
寒战 短评,猫小幺,2012-11-13,好可惜地还没有看到，却看了好多其他的烂片、,辽宁沈阳,0
寒战 短评,Brenda~~~~,2012-11-13,比较期待一开始的90度航拍镜头~,上海,0
寒战 短评,chris_1212,2012-11-13,演技派警匪大戏,,0
惊天魔盗团2 短评,成长不烦恼,2016-06-26,周董演的，想看,,0
惊天魔盗团2 短评,gnikool,2016-06-26,期待,,0
少年派的奇幻漂流 短评,雾中的熊,2012-10-28,其实看了小说之后都不敢看电影了,北京,0
惊天魔盗团2 短评,"  像是不羁的",2016-06-26,想看,,0
少年派的奇幻漂流 短评,影之优品,2012-10-28,见证新神作的诞生,,0
惊天魔盗团2 短评,流觞,2016-06-26,这两天去看，据说海外评价不太好,,0
绝地逃亡 短评,海涛,2016-12-30,想看看,,0
绝地逃亡 短评,@9957,2016-12-30,想再次看看风采,,0
寒战 短评,晗辰,2012-11-13,郭富城 / 梁家辉 / 刘德华  这样的警匪片阵容，彭于晏终于开始演港剧了！,上海,0
少年派的奇幻漂流 短评,小壶仙 ›ᴗ‹,2012-10-28,评分太高了……,,0
寒战 短评,麦同学,2012-11-13,刘德华客串呀,,0
少年派的奇幻漂流 短评,宗宗宗Tung,2012-10-28,李安导演的诶，而且是奇幻的~,,0
绝地逃亡 短评,我爱电影,2016-12-30,看看再说,,0
绝地逃亡 短评,我爱你,2016-12-30,好,,0
少年派的奇幻漂流 短评,/name-?P=0/,2012-10-28,我想看！！！,广东广州,0
绝地逃亡 短评,159****6083,2016-12-30,非常期待这部电影，希望该影片票房呱呱的,,0
惊天魔盗团2 短评,V,2016-06-26,第二部真的不好做，毕竟第一部惊喜给人太多，观众会很期待第二部，期望越大失望越多,广东广州,0
绝地逃亡 短评,佐鞋佑穿0000,2016-12-30,独特凤凰集团以,,0
少年派的奇幻漂流 短评,Dr.小蝶,2012-10-28,等高中同学来了伦敦去看！,"Cardiff, United Kingdom",0
绝地逃亡 短评,凉心凉意凉少年,2016-12-30,擦擦擦,,0
少年派的奇幻漂流 短评,HSUJUN,2012-10-28,难道新浪有9.2评价的电影！,新疆喀什,0
绝地逃亡 短评,511影城,2016-12-30,好想看龙叔的新电影,,0
绝地逃亡 短评,不装饰你的梦,2016-12-30,期待,,0
寒战 短评,小象,2012-11-13,3500说可以看,安徽马鞍山,0
少年派的奇幻漂流 短评,soulnleevh,2012-10-28,只有我一个人看成苏菲玛索了么...,"La Habana, Cuba",0
绝地逃亡 短评,无名,2016-12-30,搞笑,,0
惊天魔盗团2 短评,名字这么纠结,2016-06-26,杰伦和摩根弗里曼,,0
惊天魔盗团2 短评,被萌倒了,2016-06-26,mark叔叔！,上海,0
寒战 短评,xxinlim,2012-11-13,彭于晏啊彭于晏T T,,0
惊天魔盗团2 短评,辰辰,2016-06-26,好像很火！预告片挺燃的！,,0
寒战 短评,funkycheng,2012-11-13,系列,,0
少年派的奇幻漂流 短评,直接编辑,2012-10-28,好想看！！！！！！,香港,0
寒战 短评,神圣天使小麦兜,2012-11-13,快播什么时候才有啊...,,0
少年派的奇幻漂流 短评,隐身大魔王lyh,2012-10-28,跟小唐一起看,黑龙江哈尔滨,0
少年派的奇幻漂流 短评,安真,2012-10-28,只看预告已经把我感动的快出来。。。一定要看的！！！,,0
寒战 短评,萧长年,2012-11-13,今中午和同事吃饭说饭后看电影，如果下午不上班可能就去看了。说媲美无间道，可以看看,,0
少年派的奇幻漂流 短评,Jackie维稳第一,2012-10-28,mark！,"Austin, United States",0
惊天魔盗团2 短评,薯片tube,2016-06-26,为了我伦,,0
惊天魔盗团2 短评,王二歪,2016-06-26,看了1的彩蛋之后一直等2！,,0
惊天魔盗团2 短评,今何夕,2016-06-26,第一部很吸引人，期待第二部的表现,,0
少年派的奇幻漂流 短评,骆驼,2012-10-28,我能去电影院看看么,北京,0
绝地逃亡 短评,diandian,2016-12-30,值得期待,,0
寒战 短评,iMooc,2012-11-13,寒战,,0
少年派的奇幻漂流 短评,葵-懒惰小姐,2012-10-28,2017list,北京,0
寒战 短评,鲸鱼,2012-11-13,听说可以和《无间道》媲美。越来越喜欢刘德华了，怎么办,广东佛山,0
惊天魔盗团2 短评,Anduin,2016-06-26,不知道怎么用,,0
绝地逃亡 短评,吉龙,2016-12-30,我想看成龙电影，所以他的拍电影好看,,0
绝地逃亡 短评,qzuser,2016-12-30,好看,,0
惊天魔盗团2 短评,☂a girl☂,2016-06-26,还是觉得杰西好帅,浙江杭州,0
惊天魔盗团2 短评,典哥科斯塔,2016-06-26,我要看！,,0
绝地逃亡 短评,欧阳,2016-12-30,欧阳,,0
寒战 短评,一只薛定谔的猫,2012-11-13,喜欢这样的类型，个人与秩序的对抗。#电影中#,北京,0
惊天魔盗团2 短评,一天路过,2016-06-26,我的城市🎥倒胃口的3D,,0
寒战 短评,发伐法发,2012-11-13,忘了剧情了，再刷一遍吧,,0
绝地逃亡 短评,小徐,2016-12-30,我想看,,0
惊天魔盗团2 短评,Sherry,2016-06-26,hurrrrrrry uuuuuuup!,,0
惊天魔盗团2 短评,兰凌悦雨,2016-06-26,说实话我都忘了第一部的结尾了，不过真心好看，剧情非常吸引人。,,0
绝地逃亡 短评,电影王,2016-12-30,先看在说,,0
绝地逃亡 短评,丢了花蕾的玫瑰,2016-12-30,我是成龍大哥的电影迷……,,0
绝地逃亡 短评,黑色礼帽,2016-12-30,老实说大哥的电影看的很多，贡献票房的却很少。,,0
绝地逃亡 短评,瑞偏偏,2016-12-30,大哥就是大哥，不管他拍什么电影，我都期待,,0
惊天魔盗团2 短评,Miyaoho,2016-06-26,豆瓣的影评就是比较严苛，但影片类型确实很吸引我，反正国内是没办法拍出这类的～,广西南宁,0
惊天魔盗团2 短评,匆匆那年。,2016-06-26,周杰伦的加入而期待,,0
寒战 短评," ′. 媄 菋﹖",2012-11-13,2012,,0
惊天魔盗团2 短评,翊翀,2016-06-26,6.10北美上映，很期待。,安徽合肥,0
绝地逃亡 短评,难怪i99,2016-12-30,看看,,0
黑衣人3 短评,Ｍ．,2012-05-28,输给各地地铁铺天盖地的trailer了,香港,0
黑衣人3 短评,沙宣,2012-05-28,《黑衣人3》大陆版遭到重大删减，开篇华人餐馆部分基本全部被砍，在预告片中出现的两个大包袱（见图）全部没有在大陆版中出现。史密斯忽悠华人看失意棒的部分也被删减。,北京,0
黑衣人3 短评,白衣卿相,2012-05-28,银河在猎户的光圈,上海,0
黑衣人3 短评,黄浦夜空,2012-05-28,想看 史密斯 变态的去虐 外星人  hoho~~ 月变态月要看,,0
黑衣人3 短评,Y,2012-05-28,d,北京,0
黑衣人3 短评,[已注销],2012-05-28,为毛我想到了美图秀秀？,,0
黑衣人3 短评,正义伙伴张大胆,2012-05-28,哇呀呀呀呀呀呀呀！！！,广东深圳,0
黑衣人3 短评,Lansr,2012-05-28,电影院的工作人员想赚多点钱记得拿着个看起来很高级的发光棒子在出口处对每个人都闪一下 啊,"Los Angeles, United States",0
黑衣人3 短评,赵无乱,2012-05-28,我对黑衣人2有着无比真切的感觉，小时候每次周末自己在家吃饭就放DVD，当时仅有的几张就包括黑衣人2，所以整个童年的周末基本都是反复的看着那个电影，以至于能够记得了所有的细节，所以十年之后看到3出来之后那种感觉真的是难以名状,北京,0
黑衣人3 短评,[已注销],2012-05-28,前两集可构成了童年的一部分哦 但愿别太烂就好了 = .=,,0
寒战 短评,胖家的小宝子,2012-11-20,看大家猜谁是大boss猜的好热闹,北京,0
黑衣人3 短评,张科科,2012-05-28,威尔史密斯 就冲着你也得去看啊,北京,0
寒战 短评,圣西门,2012-11-20,啊啊啊啊，好想去看，各种美大叔，美少年~~~,浙江杭州,0
黑衣人3 短评,Michael,2012-05-28,光看预告片都想笑,广东广州,0
寒战 短评,[已注销],2012-11-20,好帅啊啊啊啊啊,,0
黑衣人3 短评,我认出风暴,2012-05-28,办卡看电影！,云南昆明,0
黑衣人3 短评,啊默,2012-05-28,琼斯叔叔老了，被迫当了配角！,河南三门峡,0
寒战 短评,司否,2012-11-20,忘记自己有没有看完了,,0
惊天魔盗团2 短评,Mademoiselle.,2014-10-20,据说蛋妞加入了，必看。惊天矮子团。,,0
寒战 短评,好运连绵,2012-11-20,香港警匪片一直是百拍不厌，对于四大天王中的两位、三大影帝的联合参与比较期待梁家辉的表演。,广东佛山,0
黑衣人3 短评,tempremental,2012-05-28,飞机上看了个开头，还是决定补完,"Vancouver, Canada",0
惊天魔盗团2 短评,逸飞,2014-10-20,超想看,,0
惊天魔盗团2 短评,VensionSong,2014-10-20,期待,,0
黑衣人3 短评,雨过终究天晴,2012-05-28,www.qiqu.tv这里很多差不多类型的电影，下个百度影音就能看了,,0
惊天魔盗团2 短评,心悲莫哀,2014-10-20,有什么办法呢！摩根跟杰伦都在！,,0
惊天魔盗团2 短评,还不赶快去学习,2014-10-20,是至今我看过电影中最喜爱系列之一,,0
寒战 短评,小叶苦丁茶,2012-11-20,嘉嘉推荐,北京,0
黑衣人3 短评,走失的林小8,2012-05-28,T T 想看。。,湖北武汉,0
惊天魔盗团2 短评,Squirrel,2014-10-20,看到有我伦就想看！！！！,广东广州,0
寒战 短评,白宫智囊团成员,2012-11-20,香港警察局警徽,河北邯郸,0
寒战 短评,Tomooo,2012-11-20,必须看！！！！！,,0
绝地逃亡 短评,美好明天,2016-07-19,有美眉做伴吗？,,0
黑衣人3 短评,摇曳萧萧下,2012-05-28,我对你的爱就像澳币一样坚挺。,"Melbourne, Australia",0
绝地逃亡 短评,得到的点点滴滴,2016-07-19,。,,0
绝地逃亡 短评,つき,2016-07-19,成龙大哥一向不会让我失望😂,,0
寒战 短评,愁容骑士,2012-11-20,号称香港最好的警匪片，期待下。,江苏连云港,0
黑衣人3 短评,小-紅-葉,2012-05-28,就冲着威尔史密斯，也要看啊，姐最喜欢的黑男人,"London, United Kingdom",0
寒战 短评,糊糊涂涂,2012-11-20,12留“跟女神约好了要看”18年的第一天我再看回12年这条记录，我已经忘了我的女神是谁，女神这种词汇也没有再出现在生活中。,,0
惊天魔盗团2 短评,念忘之间,2014-10-20,艾森伯格,辽宁沈阳,0
黑衣人3 短评,六___,2012-05-28,BACK TO 1969,浙江金华,0
绝地逃亡 短评,一缕阳光,2016-07-19,李健家,,0
惊天魔盗团2 短评,青橘子和小黄灯,2014-10-20,1的故事性很好，喜欢猜不到结局的电影,重庆,0
惊天魔盗团2 短评,非君楠竹,2014-10-20,二刷,,0
寒战 短评,Orpheus,2012-11-20,好几个朋友看过了，貌似评价还不错的样子,北京,0
惊天魔盗团2 短评,Murielle,2014-10-20,看过第一部！所以想看第二部,,0
绝地逃亡 短评,dear1024,2016-07-19,感觉没以前的精彩了,,0
寒战 短评,克里丝,2012-11-20,我的彭于晏！！,,0
绝地逃亡 短评,别来无恙👨,2016-07-19,智障,,0
绝地逃亡 短评,Coco donut ,2016-07-19,mark一下 就是喜欢这种不用动脑的电影,,0
绝地逃亡 短评,峰哥影院,2016-07-19,这部电影我好想看,,0
绝地逃亡 短评,成哥,2016-07-19,我想看成龙的新电影     我非常喜欢成龙     成龙是最棒的,,0
绝地逃亡 短评,阿拉丁～神灯,2016-07-19,哪儿有,,0
惊天魔盗团2 短评,打呼噜的猫生,2014-10-20,我觉得一好看啊但是大家都说不好看啊水啊那就看二咯,,0
绝地逃亡 短评,NOW.we   are   ,2016-07-19,好看,,0
绝地逃亡 短评,小迷鹿,2016-07-19,世界文化,,0
绝地逃亡 短评,冬天不懂夏天热,2016-07-19,绝地逃亡,,0
惊天魔盗团2 短评,大力曦,2014-10-20,第二部！！等很久了！！,,0
绝地逃亡 短评,脖上灼热如深吻,2016-07-19,。。。看,,0
惊天魔盗团2 短评,Donna Donna,2014-10-20,被控雨画面吸引，不知具体看会如何。,,0
寒战 短评,待、,2012-11-20,三大影帝，很期待。,,0
绝地逃亡 短评,情已逝,2016-07-19,好,,0
寒战 短评,pink羊,2012-11-20,我是冲着梁家辉去的····,,0
寒战 短评,丫头,2012-11-20,似乎，这个理由过于简单了,,0
惊天魔盗团2 短评,贤二树,2014-10-20,我猜我会在第一时间看这部……,北京,0
惊天魔盗团2 短评,twone,2014-10-20,艾森伯格 超喜欢的演员 喜欢的地方是 批嘴翻得真快,,0
寒战 短评,黄小豆,2012-11-20,姚大嘴推荐，想去一看,"New York City, United States",0
寒战 短评,SuzerainLL,2012-11-20,豆瓣居然给到了7.5分，这必须看看……,,0
寒战 短评,花花宝贝,2012-11-20,对这阵容有所期待,,0
惊天魔盗团2 短评,静静地我在这里,2014-10-20,惊天魔盗团1有惊艳到了，至于2就冲着那翻云覆雨之手，也要去寻找一下那三年前的“小伙伴们惊呆了”！,,0
寒战 短评,古德宁215,2012-11-20,好评多到爆，看来必须要去看了~,,0
惊天魔盗团2 短评,For丨丶Tomorrow,2014-10-20,蠻期待,,0
寒战 短评,柳玛丽。,2012-11-20,乖乖隆地咚，樱花神马的，这是我对郭富城的印象。,上海,0
绝地逃亡 短评,电锯,2016-07-19,好看,,0
绝地逃亡 短评,一只电影,2016-07-19,喜欢看电影的小伙伴可以关注公众好:种子BT资源，很多资源哦。,,0
绝地逃亡 短评,miu ,2016-07-19,虽然已经有某些专业影评说电影差强人意！但是因为他是成龙所以我要看！不管他演什么角色什么类型的电影，都要看！因为他是成龙！,江苏常州,0
绝地逃亡 短评,哥不帅也有资格,2016-07-19,很好看,,0
绝地逃亡 短评,N,2016-07-19,很想看，成龙大哥,,0
惊天魔盗团2 短评,向阳的红塔星。,2014-10-20,竟然出2了要。,新疆乌鲁木齐,0
惊天魔盗团2 短评,渋谷熊,2014-10-20,坐等～,,0
惊天魔盗团2 短评,失眠,2014-10-20,月底刷这部,广东深圳,0
黑衣人3 短评,橘子|GOOD LUCK,2010-05-28,……这页面是不是开得有点早了啊=口=,"Genova, Italy",0
黑衣人3 短评,DAV,2010-05-28,不是說有GAGA客串外星人麽,,0
黑衣人3 短评,餐巾纸的背面,2010-05-28,今天就上映了。,云南文山,0
惊天魔盗团2 短评,萌Tristana⑨酱,2013-11-19,准备要出2了哦！好期待呢！要去告诉郑先生呀。,北京,0
黑衣人3 短评,Nexus,2010-05-28,尽快出可以看的版本啊！,北京,0
惊天魔盗团2 短评,米婭,2013-11-19,期待期待,香港,0
黑衣人3 短评,大爷母仪天下,2010-05-28,考试狂躁症患者很想冲进电影院…TAT,上海,0
惊天魔盗团2 短评,呵呵,2013-11-19,2分预定，因为有杰伦小公举，所以不能及格。很想看下这种烂片到时候各种神吹的精彩表现,,0
听风者 短评,大灰狼的兔,2012-07-31,《暗算》的电影版？小萱好美，好清纯啊。,上海,0
黑衣人3 短评,逆袭的龙猫,2010-05-28,想看想看想看！！！答辩完了就去看！！！！,北京,0
听风者 短评,芳汀的花园,2012-07-31,范晓萱的造型真好看。。。,,0
黑衣人3 短评,王写写,2010-05-28,1？2？只知道这3！,陕西西安,0
黑衣人3 短评,连佑介,2010-05-28,期待中TUT  考完就去看儿,北京,0
惊天魔盗团2 短评,喜乐,2013-11-19,一看完并没有啥感觉，想看二啥样,上海,0
惊天魔盗团2 短评,小師尊,2013-11-19,有杰倫？？,,0
惊天魔盗团2 短评,蒋琪_Jay,2013-11-19,海报上看到两个熟人，哈利波特和周董！,,0
黑衣人3 短评,赵大宝,2010-05-28,只想和你一起看,辽宁丹东,0
惊天魔盗团2 短评,邢瑟布莱恩特,2013-11-19,赶紧追起来,,0
听风者 短评,柴娃娃,2012-07-31,哼！！！！,上海,0
惊天魔盗团2 短评,perrier,2013-11-19,看1的时候觉得特别故弄玄虚莫名其妙 不知道2怎么样,"New York City, United States",0
黑衣人3 短评,*咩*,2010-05-28,准备携几位同志穿得黑妈妈地去看~,Greenland,0
惊天魔盗团2 短评,wraudrey,2013-11-19,希望像一一样惊艳,,0
黑衣人3 短评,xiaolanzzz,2010-05-28,超级想看3D版的，，，谁想和我组团去看呀，好爱WILL SMITH的影片呀，,,0
黑衣人3 短评,Udon南,2010-05-28,好2，特地当时为了看去补课来着，结果木有看……,上海,0
绝地逃亡 短评,ARBHA,2016-07-23,挺好的，期待成龙大哥,,0
黑衣人3 短评,溪流,2010-05-28,唉 萌大人今天带师妹把这片看了。 那我和谁看去啊=_=,,0
听风者 短评,[已注销],2012-07-31,你是我的眼。,,0
绝地逃亡 短评,李家瑜_SJTU,2016-07-23,成龙大哥的新作,重庆,0
听风者 短评,王子彩虹,2012-07-31,第十放映室,湖北武汉,0
绝地逃亡 短评,喜洋洋,2016-07-23,看看吧,,0
绝地逃亡 短评,一人一巴掌_,2016-07-23,很久没有见 成龙大哥拍的动作喜剧了 回想以前的电影都是部部经典 有自己个人的独特风格 这次的新电影还是蛮期待的,,0
绝地逃亡 短评,不懂情趣的VA,2016-07-23,听说很搞笑,北京,0
绝地逃亡 短评,你的奶奶,2016-07-23,评价这么低…所以看不看…,,0
惊天魔盗团2 短评,馬某某mR,2013-11-19,期待。,,0
黑衣人3 短评,庸兵懶龍,2010-05-28,拍2的时候，还有MJ...,北京,0
黑衣人3 短评,aidi,2010-05-28,还有3？ 哈哈 必须得看啊！,新疆乌鲁木齐,0
黑衣人3 短评,猫疱,2010-05-28,"justin bieber, lady gaga, yao ming......","Abidjan, Côte d'Ivoire",0
惊天魔盗团2 短评,DOP君,2013-11-19,好想看啊啊啊啊啊啊啊,,0
听风者 短评,虹的痣在左边,2012-07-31,"剧情听起来很俗套,且看表演如何吧",浙江宁波,0
绝地逃亡 短评,不能说的秘密,2016-07-23,想看，评分低啊，一直都喜欢成龙的,,0
黑衣人3 短评,五分钟后快进键,2010-05-28,两位都是我超爱的影星，所以一定会去看的，最晚下周~,,0
绝地逃亡 短评,SWEET,2016-07-23,想看,,0
黑衣人3 短评,cucu,2010-05-28,威尔专辑,福建厦门,0
黑衣人3 短评,梵·沧海若姬,2010-05-28,一边听英语一边看扯淡的法文字幕整个人都斯巴达了好嘛！！！我大中华的字幕组完爆法国不解释,"Paris, France",0
惊天魔盗团2 短评,靖哥哥,2013-11-19,最近唯一想看的电影？……,"La Paz, Bolivia",0
黑衣人3 短评,爱冒险的蝴蝶,2010-05-28,上海的朋友们，打开你家的上海电视台电视剧频道，正在放。刚开始。,上海,0
惊天魔盗团2 短评,Laughing Jacky,2013-11-19,#扎克伯格#,广东深圳,0
绝地逃亡 短评,てぁお（繁华）,2016-07-23,喜欢他好久了,,0
绝地逃亡 短评,  绝境重生,2016-07-23,成龙,,0
绝地逃亡 短评,阿胜,2016-07-23,成龙大哥的电影我都喜欢看，很期待这部影片,,0
绝地逃亡 短评,天天天天天天天,2016-07-23,好看,,0
绝地逃亡 短评,古墓萧雨,2016-07-23,我十分想看,,0
绝地逃亡 短评,靖乃乃,2016-07-23,好看,,0
听风者 短评,王佳宁,2012-07-31,http://www.bttiantang.com/subject/14754.html,上海,0
听风者 短评,小心夏天,2012-07-31,为什么周克华要看这部影片？,,0
惊天魔盗团2 短评,Rabbit.布,2013-11-19,在我以为不会有续集的时候发现竟然有续集！好开森！哈哈,,0
听风者 短评,diabolo,2012-07-31,还好不是杨函数,湖北神农架林区,0
绝地逃亡 短评,JKF,2016-07-23,绝地逃亡,,0
绝地逃亡 短评,。。。。。,2016-07-23,拒绝耳机,,0
绝地逃亡 短评,娟,2016-07-23,香港,,0
绝地逃亡 短评,吉吉,2016-07-23,很不错,,0
听风者 短评,zz,2012-07-31,一代宗师遥遥无期，听风者能否捎来ta的讯息？麦兆辉+周迅+梁朝伟，期待！,上海,0
听风者 短评,夏至线,2012-07-31,友人转了个换bgm的视频 看起来还不错,上海,0
惊天魔盗团2 短评,Olelukoie,2013-11-19,好期待,"Paris, France",0
惊天魔盗团2 短评,life,2013-11-19,想看,北京,0
绝地逃亡 短评,…缄默,2016-07-23,很好看,,0
听风者 短评,教堂殘死蘿莉碾,2012-07-31,我是去看偉仔的。拜託、女主是周迅就好了嘛，千萬不要是楊冪，太不喜歡她，是她就不看了。,天津,0
绝地逃亡 短评,乱臣贼子9527,2016-07-23,有成龙大哥的电影都值得去期待，去欣赏，现在已经不是去看电影，已经成为一种艺术，更是影响了几代人！！！喜欢看电影 电视剧的可以进群 一起聊聊 分享分享 扣扣裙:481109265 欢迎大家一起来,,0
惊天魔盗团2 短评,c.love.s,2013-11-19,我去被评价的这么惨烈 还看么...,内蒙古呼和浩特,0
惊天魔盗团2 短评,季萌泽,2013-11-19,🤔🤔🤔,,0
惊天魔盗团2 短评,萌萌哒,2013-11-19,支持杰伦,,0
听风者 短评,Sendy—406,2012-07-31,就冲着伟仔还有讯哥去的,北京,0
惊天魔盗团2 短评,栩,2013-11-19,前面有人说这种片子三观不正... 那么请自个儿在家看地道战、地雷战，外加样板戏吧~~,,0
听风者 短评,空空如也,2012-07-31,风声的续集？,陕西西安,0
听风者 短评,咗咗,2012-07-31,orz,北京,0
听风者 短评,酷总叫我去捡屎,2012-07-31,想看粤语版QAQ,广东广州,0
听风者 短评,机器瞄,2012-07-31,5.11......,湖北武汉,0
听风者 短评,Sun☮,2012-07-31,上映！赶紧的！,上海,0
听风者 短评,喵小千,2012-07-31,“我带你去的地方只有结果没有如果”,山东青岛,0
听风者 短评,王筱驴,2012-07-31,呃,上海,0
黑衣人3 短评,阿尔法虎,2012-04-23,对这种充满自嘲与嘲讽的吐槽范儿的电影简直是欲罢不能啊！！！5月25上映正好那时候已经在校修养了，生活充满动力啊！！,广东深圳,0
黑衣人3 短评,Piemeng™,2012-04-23,今年最期待,上海,0
黑衣人3 短评,Tri-angle,2012-04-23,Will你都不带变老的么！！！15年，哈~,湖北武汉,0
黑衣人3 短评,吃一个闪亮点心,2012-04-23,期待,,0
黑衣人3 短评,张诩文,2012-04-23,琼斯大叔还能跑的动？,北京,0
黑衣人3 短评,[已注销],2012-04-23,啊，，，，，，我以为是专辑封面。。,,0
黑衣人3 短评,樹,2012-04-23,威尔史密斯！！！！！！！,,0
黑衣人3 短评,XIMI,2012-04-23,有点儿想去看,广东深圳,0
黑衣人3 短评,Roma,2012-04-23,昨天偶尔看了1。。。果断得去看个3~~,上海,0
黑衣人3 短评,martya,2012-04-23,我很是期待着~~~~~,广东深圳,0
黑衣人3 短评,魔猫的移动城堡,2012-04-23,连着1和2都补上,,0
黑衣人3 短评,王子哥哥,2012-04-23,必须要和妹纸去电影看好么！！,北京,0
黑衣人3 短评,白噪音,2012-04-23,期待,,0
绝地逃亡 短评,肖清,2016-07-31,😊,,0
绝地逃亡 短评,-┈﹄生兂﹄爱,2016-07-31,好看,,0
绝地逃亡 短评,gaga123456788,2016-07-31,想看看,,0
黑衣人3 短评,洲沫,2012-04-23,先看一二,广东广州,0
绝地逃亡 短评,骑着单车看美景,2016-07-31,绝地逃亡,,0
绝地逃亡 短评,saber,2016-07-31,绝地逃亡,,0
绝地逃亡 短评,乐乐,2016-07-31,很棒,,0
绝地逃亡 短评,王子,2016-07-31,shs,,0
惊天魔盗团2 短评,鐵漢_翔,2013-11-19,好想看！,上海,0
绝地逃亡 短评,ゅ 煙誮洅躾︵鈈,2016-07-31,好看,,0
惊天魔盗团2 短评,南岸. Eva,2013-11-19,周董的主题曲耶~~~,北京,0
惊天魔盗团2 短评,啦啦啦,2013-11-19,炒鸡期待～～～,,0
惊天魔盗团2 短评,小伟/xi　　　　,2013-11-19,完全期待，真的难得的好电影,,0
惊天魔盗团2 短评,墨余君獭祭,2013-11-19,看过1，其实对2非常期待。但是之前的剧透和大规模的催眠术应用让人非常膈应。催眠术明明是心理学好吗？！魔术是对于身理和心理的的欺骗而不是控制你的心理和身理好吗？！,江苏苏州,0
黑衣人3 短评,无风,2012-04-23,早知道刚才看妇联的时候顺便看完！,"Boston, United States",0
绝地逃亡 短评,我就是我,2016-07-31,go,,0
绝地逃亡 短评,妳媞·莪啲梦つ,2016-07-31,不不不,,0
绝地逃亡 短评,鹏,2016-07-31,成龙,,0
黑衣人3 短评,唯心释,2012-04-23,温故而知新，在看3之前，又重新看了遍men in black 1&2,北京,0
惊天魔盗团2 短评,没口袋的蓝胖子,2013-11-19,周杰伦，丹尼尔，就冲这两个也够让人期待的了,"Auckland, New Zealand",0
绝地逃亡 短评,cxl,2016-07-31,绝地逃亡,,0
黑衣人3 短评,薛定谔的猫,2012-04-23,其实第二部就不想看了，只想说WillSmith现在不是以前那个纯纯的大男孩了，现在也只能装纯了，但表演不就是装吗,山东济南,0
绝地逃亡 短评,景寂,2016-07-31,成龙大哥的电影从来都没让我失望过,,0
黑衣人3 短评,Kill Jack,2012-04-23,威尔斯密斯,,0
黑衣人3 短评,Realmars,2012-04-23,前两部都不错   尤其是第一部   不管怎样威尔的片子必须捧场,,0
黑衣人3 短评,随风,2012-04-23,披着科幻外衣的喜剧,山东济南,0
惊天魔盗团2 短评,天空的鱼,2013-11-19,前一部非常好看，不知道这部能不能超越,,0
听风者 短评,好吃的水果,2012-03-31,讨厌硬生生塞进去一个女主搞感情戏的桥段！！又一个违背范达因法则的！！,,0
绝地逃亡 短评,奔波儿灞,2016-07-31,喜欢 想看,,0
绝地逃亡 短评,红布绿花朵,2016-07-31,成龙的动作戏,,0
绝地逃亡 短评,阿斌,2016-07-31,好看级了,,0
绝地逃亡 短评,呵呵,2016-07-31,想看龙哥,,0
绝地逃亡 短评,半醉半醒半浮生,2016-07-31,呵呵,,0
听风者 短评,edogawakyo,2012-03-31,才看简介 这个是暗算的电影版吗？,,0
绝地逃亡 短评,如花,2016-07-31,陈龙经典动作电影,,0
绝地逃亡 短评,大腿,2016-07-31,挺好的,,0
惊天魔盗团2 短评,TKaibail,2013-11-19,给我新感觉,,0
惊天魔盗团2 短评,失重到底twenty,2013-11-19,2016一定要看的电影,,0
惊天魔盗团2 短评,熊孩子杀手,2013-11-19,想,,0
惊天魔盗团2 短评,SAMCHEN_SJTU,2013-11-19,。,,0
听风者 短评,一棵大菠菜,2012-03-31,本来以为评价会很高，但是目测不太好？谁看过了来给个意见...,"Manchester, United Kingdom",0
惊天魔盗团2 短评,你饼哥,2013-11-19,在大家都在看魔兽的时候 我在看什么,北京,0
听风者 短评,被禁忌的游戏,2012-03-31,公共平台就是这样，有五星的赞美就有一星的吐槽,Guyana,0
惊天魔盗团2 短评,SaltyBread56,2013-11-19,看了第一部觉得第二部也值得期待,,0
惊天魔盗团2 短评,紫水晶,2013-11-19,道高一尺魔高一丈，盜亦有道。噢，竟然來到中國，竟然有周董。還是酷酷的團隊，紙牌應該會大有用場，期待，期待。,,0
惊天魔盗团2 短评,蓝色,2013-11-19,期待,,0
